master_id,total_order,total_value,avg_order_value,cltv,cltv_score,cltv_segment
d48a0c4e-5bef-11ea-a7cb-000d3a38a36f,3.0,267.4,89.13333333333333,267.4,0.0048499655037972,D
f998b2c0-6b20-11ea-9c62-000d3a38a36f,2.0,197.38,98.69,197.38,0.0033231487401254073,D
5d701afc-5f7f-11ea-be5b-000d3a38a36f,14.0,1807.18,129.08428571428573,1807.1800000000003,0.03842554271554458,A
b68167fa-ab60-11e9-a2fc-000d3a38a36f,3.0,349.97,116.65666666666668,349.97,0.006650440513457008,C
e39e2fcc-5437-11ea-b1db-000d3a38a36f,4.0,656.6,164.15,656.6,0.013336641945114842,B
1594e606-b1e0-11e9-89fa-000d3a38a36f,6.0,1008.9100000000001,168.15166666666667,1008.9100000000001,0.021018915781293203,A
960a483e-9d46-11e9-9897-000d3a38a36f,16.0,1645.0,102.8125,1645.0,0.03488913679248986,A
81dbdff2-a4a4-11e9-a2fc-000d3a38a36f,2.0,123.57000000000001,61.785000000000004,123.57000000000001,0.0017136893667090277,D
671194a6-62d5-11ea-9861-000d3a38a36f,2.0,480.45000000000005,240.22500000000002,480.45000000000005,0.009495614054215298,C
c31878aa-646a-11ea-a507-000d3a38a36f,2.0,158.48,79.24,158.48,0.00247491720475219,D
3812050c-53fa-11eb-9e65-000d3a38a36f,2.0,218.59,109.295,218.59,0.0037856420785641214,D
f7953d1e-de1b-11e9-957d-000d3a38a36f,4.0,797.9300000000001,199.48250000000002,797.9300000000001,0.016418404487384682,B
758895fa-a5a9-11e9-a2fc-000d3a38a36f,4.0,333.56,83.39,333.56,0.00629261327706949,D
48bb5e4e-b162-11e9-89fa-000d3a38a36f,11.0,1716.11,156.01,1716.11,0.03643972148350245,A
baa8a5ec-b07c-11ea-b736-000d3a38a36f,2.0,161.26,80.63,161.26,0.002535536322190173,D
ea7ca7aa-a722-11e9-a2fc-000d3a38a36f,22.0,1946.52,88.47818181818182,1946.5200000000002,0.04146391243633903,A
a177e03c-adcc-11e9-a2fc-000d3a38a36f,2.0,274.98,137.49,274.98,0.005015250723286378,D
27758018-d6e0-11e9-93bc-000d3a38a36f,4.0,855.8100000000001,213.95250000000001,855.8100000000001,0.017680503234618665,B
03edfdaa-b02f-11e9-9757-000d3a38a36f,4.0,464.87,116.2175,464.87,0.009155885331307465,C
c9775e70-b072-11e9-9757-000d3a38a36f,9.0,1171.54,130.17111111111112,1171.54,0.024565134151415216,A
94be57ce-ade8-11e9-a2fc-000d3a38a36f,2.0,342.85,171.425,342.85,0.006495185795414405,C
d2fdcdd2-a39b-11e9-a2fc-000d3a38a36f,2.0,259.98,129.99,259.98,0.004688169154376396,D
35188a36-afd9-11e9-9757-000d3a38a36f,4.0,450.95,112.7375,450.95,0.008852353635359002,C
cd7d7f16-316f-11eb-9dc6-000d3a38a36f,4.0,993.45,248.3625,993.45,0.02068180371093665,A
ed1900a0-d7a9-11e9-93bc-000d3a38a36f,7.0,1115.33,159.33285714285714,1115.33,0.02333945048551988,A
ad81d316-a74a-11e9-a2fc-000d3a38a36f,3.0,251.97000000000003,83.99000000000001,251.97000000000003,0.004513507596578465,D
545c5724-5b50-11ea-a647-000d3a38a36f,3.0,249.95999999999998,83.32,249.95999999999998,0.004469678666344528,D
d3c2fc04-26f6-11ea-aaaa-000d3a38a36f,9.0,1390.9,154.54444444444445,1390.9,0.029348375015154783,A
08bc20a0-2a50-11ea-99b3-000d3a38a36f,2.0,579.3299999999999,289.66499999999996,579.3299999999999,0.011651735756469892,B
06735b6a-60dd-11ea-8dd8-000d3a38a36f,4.0,695.77,173.9425,695.77,0.014190760948728438,B
2cea79fa-bbd6-11ea-9a91-000d3a38a36f,2.0,479.97,239.985,479.97,0.009485147444010179,C
13a0117a-5bc9-11ea-9114-000d3a38a36f,2.0,391.77000000000004,195.88500000000002,391.77000000000004,0.007561907818819491,C
960099b2-a375-11e9-a2fc-000d3a38a36f,7.0,933.53,133.36142857142858,933.53,0.01937522187033091,A
2f681634-a53d-11e9-a2fc-000d3a38a36f,7.0,756.77,108.11,756.77,0.015520892662295694,B
3e854d98-ab29-11e9-a2fc-000d3a38a36f,5.0,500.43,100.086,500.43,0.009931286704003393,C
2939f2ca-ddb7-11e9-9cd3-000d3a38a36f,11.0,2709.66,246.33272727272725,2709.66,0.05810451433620322,A
723821f4-fc01-11ea-a045-000d3a38a36f,2.0,561.29,280.645,561.29,0.011258365656260821,B
ec249ac2-5b27-11ea-9bad-000d3a38a36f,4.0,950.75,237.6875,950.75,0.01975071151143957,A
86ba40c2-4355-11ea-8b43-000d3a38a36f,2.0,490.73,245.365,490.73,0.009719773956108272,C
7636622e-d6a1-11e9-93bc-000d3a38a36f,2.0,569.8,284.9,569.8,0.011443929933022417,B
d99cbf2c-ccdf-11ea-b1a6-000d3a38a36f,2.0,119.97999999999999,59.989999999999995,119.97999999999999,0.001635407844549905,D
4eab7f5e-3c73-11ea-b550-000d3a38a36f,7.0,788.9100000000001,112.70142857142858,788.9100000000001,0.01622171943728015,B
23577e58-edf3-11e9-9346-000d3a38a36f,2.0,299.98,149.99,299.98,0.005560386671469679,D
71193cdc-a85f-11e9-a2fc-000d3a38a36f,3.0,450.43999999999994,150.14666666666665,450.43999999999994,0.00884123286201606,C
6c2009e2-1c4d-11ea-a490-000d3a38a36f,6.0,1030.43,171.73833333333334,1030.43,0.02148816880548939,A
e58f0d8a-0133-11ea-a5e8-000d3a38a36f,5.0,467.93000000000006,93.58600000000001,467.93000000000006,0.009222609971365101,C
d8312a0e-a3d9-11e9-a2fc-000d3a38a36f,3.0,192.96,64.32000000000001,192.96000000000004,0.003226768704486601,D
d658b3ba-a4e6-11e9-a2fc-000d3a38a36f,2.0,540.92,270.46,540.92,0.010814188885681067,C
3492d03c-5e7d-11ea-be5b-000d3a38a36f,3.0,577.36,192.45333333333335,577.36,0.01160877904375305,B
fcc3d354-afc2-11e9-9757-000d3a38a36f,5.0,1041.53,208.30599999999998,1041.53,0.021730209166482772,A
e09980d2-a3a8-11e9-a2fc-000d3a38a36f,10.0,1374.97,137.497,1374.9700000000003,0.029001014388972388,A
3492a686-5bb4-11eb-8dbd-000d3a38a36f,2.0,474.98,237.49,474.98,0.009376338308752792,C
56591d72-a0d0-11e9-a2fc-000d3a38a36f,3.0,991.11,330.37,991.11,0.02063077898618669,A
97c20980-23c1-11ea-8523-000d3a38a36f,4.0,1015.85,253.9625,1015.85,0.021170245520508887,A
185e97f4-ab0c-11e9-a2fc-000d3a38a36f,8.0,1371.84,171.48,1371.84,0.02893276336825983,A
3c28ae22-a42c-11e9-a2fc-000d3a38a36f,7.0,945.4100000000001,135.05857142857144,945.4100000000001,0.019634270472907618,A
718c1c64-b031-11e9-9757-000d3a38a36f,8.0,1814.5,226.8125,1814.5,0.03858515852117265,A
4764a0a8-6343-11ea-a6dc-000d3a38a36f,5.0,406.65999999999997,81.332,406.65999999999997,0.007886590789557463,C
d649c552-a758-11e9-a2fc-000d3a38a36f,2.0,217.95999999999998,108.97999999999999,217.95999999999998,0.0037719046526699016,D
975b9608-add5-11e9-a2fc-000d3a38a36f,22.0,3817.12,173.50545454545454,3817.12,0.08225316462320639,A
f8502ec2-89fa-11ea-8ec0-000d3a38a36f,2.0,339.97,169.985,339.97,0.0064323861341836885,D
8103d6aa-a5dc-11e9-a2fc-000d3a38a36f,5.0,799.89,159.978,799.8900000000001,0.016461143145722255,B
226dce68-4620-11ea-b6c0-000d3a38a36f,2.0,331.97,165.985,331.97,0.006257942630765031,D
50a81a06-0185-11eb-9c30-000d3a38a36f,24.0,2544.18,106.0075,2544.18,0.05449615046798831,A
a15f18e4-4ca6-11ea-a626-000d3a38a36f,4.0,550.36,137.59,550.36,0.011020032219715084,B
1a9088c8-e460-11ea-b769-000d3a38a36f,8.0,507.23,63.40375,507.23,0.010079563681909251,C
1357b978-112f-11ea-8872-000d3a38a36f,2.0,366.98,183.49,366.98,0.007021351012600928,C
ce9edfc0-df77-11e9-957d-000d3a38a36f,3.0,524.95,174.98333333333335,524.95,0.010465956041981576,C
9b836cee-fc20-11e9-a5e8-000d3a38a36f,4.0,435.93999999999994,108.98499999999999,435.93999999999994,0.008525054012069745,C
b3edfb0a-2227-11ea-8523-000d3a38a36f,3.0,229.96999999999997,76.65666666666665,229.96999999999997,0.00403378796217716,D
dde4bf18-2aae-11ea-b3a7-000d3a38a36f,2.0,241.09,120.545,241.09,0.004276264431929093,D
a99e42bc-6a2f-11eb-b5d7-000d3a38a36f,7.0,1111.42,158.77428571428572,1111.42,0.023254191223224016,A
b223f4c4-13bc-11ea-a001-000d3a38a36f,2.0,479.79999999999995,239.89999999999998,479.79999999999995,0.00948144051956253,C
8db717ac-adb8-11e9-a2fc-000d3a38a36f,5.0,982.53,196.506,982.53,0.020443688328770183,A
a53e5686-a554-11e9-a2fc-000d3a38a36f,4.0,485.97,121.4925,485.97,0.009615980071574172,C
fa26c056-9e66-11e9-9897-000d3a38a36f,4.0,755.37,188.8425,755.37,0.015490365049197432,B
8b70100c-9dfa-11e9-9897-000d3a38a36f,3.0,810.76,270.25333333333333,810.76,0.01669816825599235,B
78a7f722-f288-11e9-9346-000d3a38a36f,6.0,766.9,127.81666666666666,766.9,0.015741781748499568,B
70f23330-a260-11e9-a2fc-000d3a38a36f,10.0,688.14,68.814,688.1399999999999,0.014024385457342893,B
985fa56a-97d8-11ea-9d91-000d3a38a36f,2.0,490.98,245.49,490.98,0.009725225315590105,C
455e29da-aaf9-11e9-a2fc-000d3a38a36f,6.0,644.9399999999999,107.49,644.9399999999999,0.013082390538882148,B
37773f82-ae82-11e9-a2fc-000d3a38a36f,3.0,839.9,279.96666666666664,839.8999999999999,0.017333578717194806,B
b9eb3016-ff29-11e9-a5e8-000d3a38a36f,8.0,2044.41,255.55125,2044.41,0.04359844675504557,A
e4372b66-5bb0-11ea-b96f-000d3a38a36f,2.0,164.98,82.49,164.98,0.0026166525512798483,D
05d2ace8-ab01-11e9-a2fc-000d3a38a36f,5.0,679.9100000000001,135.98200000000003,679.9100000000001,0.013844926703200955,B
b4fa5e0a-af07-11e9-a2fc-000d3a38a36f,4.0,675.45,168.8625,675.45,0.013747674450045053,B
dfc476a0-9757-11ea-a9c8-000d3a38a36f,2.0,658.96,329.48,658.96,0.013388102778623347,B
8969a042-abce-11ea-b736-000d3a38a36f,2.0,242.08,121.04,242.08,0.004297851815477151,D
90d75180-a0d5-11e9-a2fc-000d3a38a36f,10.0,1383.54,138.35399999999998,1383.54,0.029187886992009617,A
9ae7854c-a994-11e9-a2fc-000d3a38a36f,33.0,2911.08,88.21454545454546,2911.08,0.062496565643526444,A
e7047162-f8a2-11e9-b138-000d3a38a36f,6.0,733.67,122.27833333333332,733.67,0.015017187046174324,B
ed3ae452-3ed0-11ea-b794-000d3a38a36f,10.0,1212.65,121.26500000000001,1212.65,0.02546155570460784,A
8dce4bc4-1b37-11ea-a050-000d3a38a36f,4.0,538.92,134.73,538.92,0.010770578009826403,C
1276be8e-5bf1-11ea-a7ce-000d3a38a36f,7.0,353.39,50.48428571428571,353.39,0.006725015111168483,C
115dca02-ad59-11e9-a2fc-000d3a38a36f,8.0,2497.4,312.175,2497.4,0.05347609208174772,A
8dd51dd6-5bd4-11ea-8529-000d3a38a36f,6.0,810.66,135.10999999999999,810.6599999999999,0.016695987712199618,B
f333e5f8-aeb5-11e9-a2fc-000d3a38a36f,4.0,509.96000000000004,127.49000000000001,509.96000000000004,0.010139092527450868,C
f2a301fa-4c6b-11eb-806e-000d3a38a36f,5.0,1424.68,284.93600000000004,1424.6800000000003,0.030084962708340064,A
a568eb14-2bf8-11ea-91ab-000d3a38a36f,2.0,386.96,193.48,386.96,0.007457023662389022,C
14e0d57e-b110-11e9-9757-000d3a38a36f,5.0,878.92,175.784,878.92,0.018184426905119306,B
e5bc8422-499f-11ea-8a4f-000d3a38a36f,3.0,725.95,241.98333333333335,725.95,0.014848849065375322,B
8de9911c-3186-11ea-83ce-000d3a38a36f,4.0,1273.35,318.3375,1273.35,0.026785145786796895,A
024da65a-5b36-11ea-b7e2-000d3a38a36f,11.0,2312.01,210.1827272727273,2312.01,0.04943358194439963,A
cd13d0fe-a555-11e9-a2fc-000d3a38a36f,4.0,289.29999999999995,72.32499999999999,289.29999999999995,0.005327504594405771,D
0a9011fe-2f71-11ea-bb80-000d3a38a36f,14.0,1558.86,111.34714285714286,1558.86,0.03301081636942948,A
327e6834-a2e8-11e9-a2fc-000d3a38a36f,13.0,1960.94,150.84153846153848,1960.9400000000003,0.04177834685125116,A
c5f8c8e4-1b73-11ea-9812-000d3a38a36f,6.0,818.78,136.46333333333334,818.78,0.016873047868169556,B
398d5b60-2552-11eb-a59b-000d3a38a36f,27.0,3220.7299999999996,119.28629629629629,3220.7299999999996,0.06924861949772482,A
1ee77b00-ab6f-11e9-a2fc-000d3a38a36f,4.0,568.8299999999999,142.20749999999998,568.8299999999999,0.011422778658232904,B
588e2e88-a59f-11e9-a2fc-000d3a38a36f,5.0,777.6,155.52,777.6,0.015975099934322022,B
45dae7ce-165e-11ea-aa74-000d3a38a36f,2.0,379.97,189.985,379.97,0.007304603651276971,C
81c1c6de-5b9d-11ea-8d71-000d3a38a36f,4.0,882.9300000000001,220.73250000000002,882.9300000000001,0.01827186671120791,B
57cbebf8-5b47-11ea-a2b3-000d3a38a36f,6.0,1431.5,238.58333333333334,1431.5,0.030233675795004463,A
efe406e4-ff00-11e9-a5e8-000d3a38a36f,5.0,649.28,129.856,649.28,0.01317702613948677,B
99639da4-ade6-11e9-a2fc-000d3a38a36f,6.0,643.72,107.28666666666668,643.72,0.013055787904610806,B
2e0c5fe4-ac26-11e9-a2fc-000d3a38a36f,6.0,732.98,122.16333333333334,732.98,0.015002141294004465,B
1e1e9600-a821-11e9-a2fc-000d3a38a36f,11.0,969.35,88.12272727272727,969.35,0.020156292656887946,A
f995fb2e-1373-11eb-8ffc-000d3a38a36f,2.0,472.99,236.495,472.99,0.009332945487277401,C
b275ad60-2b1c-11ea-9d27-000d3a38a36f,4.0,690.73,172.6825,690.73,0.014080861541574686,B
74014d76-15e8-11ea-aa74-000d3a38a36f,5.0,592.92,118.58399999999999,592.92,0.011948071657902334,B
720c3a58-ad51-11e9-a2fc-000d3a38a36f,11.0,1003.63,91.2390909090909,1003.63,0.02090378306903689,A
11419eb0-2c5f-11ea-b752-000d3a38a36f,3.0,286.76,95.58666666666666,286.76,0.005272118782070349,D
080b0bca-1340-11ea-a001-000d3a38a36f,7.0,1258.94,179.84857142857143,1258.94,0.026470929426264042,A
e4c6f736-b0fd-11e9-9757-000d3a38a36f,5.0,685.23,137.046,685.23,0.01396093163297436,B
8d33e08a-abab-11e9-a2fc-000d3a38a36f,3.0,515.96,171.98666666666668,515.96,0.01026992515501486,C
e80ce61a-5bd6-11ea-816e-000d3a38a36f,2.0,165.98,82.99,165.98,0.0026384579892071804,D
d795ee04-b121-11e9-9757-000d3a38a36f,3.0,432.91999999999996,144.30666666666664,432.91999999999996,0.008459201589529203,C
4b8c1ab8-a59a-11eb-b07f-000d3a299ebf,2.0,427.97,213.985,427.97,0.008351264671788912,C
a21dc08c-5bba-11ea-ab58-000d3a38a36f,4.0,766.44,191.61,766.44,0.015731751247052995,B
7f1bb384-a2b8-11e9-a2fc-000d3a38a36f,6.0,522.4,87.06666666666666,522.4,0.010410352175266877,C
1f8cb5b6-b20e-11e9-89fa-000d3a38a36f,6.0,620.41,103.40166666666666,620.41,0.012547503146524693,B
a5031630-5bd8-11ea-91f1-000d3a38a36f,2.0,319.98,159.99,319.98,0.00599649543001632,D
ab574fc8-9e8d-11e9-9897-000d3a38a36f,3.0,159.47,53.156666666666666,159.47,0.002496504588300249,D
51b87b10-292d-11ea-b87a-000d3a38a36f,4.0,507.94,126.985,507.94,0.010095045542837655,C
48d75a82-a15d-11e9-a2fc-000d3a38a36f,6.0,1118.47,186.41166666666666,1118.47,0.023407919560611706,A
d3eb500a-ab86-11e9-a2fc-000d3a38a36f,7.0,1019.8100000000001,145.68714285714287,1019.8100000000002,0.021256595054701125,A
81355b96-98f5-11ea-b97a-000d3a38a36f,2.0,447.97,223.985,447.97,0.008787373430335553,C
265642c2-d6e4-11e9-93bc-000d3a38a36f,2.0,420.89,210.445,420.89,0.008196882171263398,C
0c5cf176-d6fe-11e9-93bc-000d3a38a36f,5.0,710.9300000000001,142.186,710.9300000000001,0.014521331387706796,B
d0a967f4-a3e5-11e9-a2fc-000d3a38a36f,4.0,623.73,155.9325,623.73,0.012619897200443438,B
7706fc9c-5b06-11ea-8482-000d3a38a36f,4.0,758.45,189.6125,758.45,0.015557525798013614,B
a8be5320-a53a-11e9-a2fc-000d3a38a36f,9.0,1481.8600000000001,164.65111111111113,1481.8600000000001,0.03133179764902491,A
74ee6698-d645-11e9-93bc-000d3a38a36f,3.0,299.97,99.99000000000001,299.97,0.0055601686170904056,D
c8b9be2c-d6b7-11e9-93bc-000d3a38a36f,3.0,1328.8,442.93333333333334,1328.8,0.027994257319867457,A
b931f12e-d182-11ea-a46d-000d3a38a36f,3.0,335.96,111.98666666666666,335.96,0.0063449463280950864,D
eb8c7994-a737-11e9-a2fc-000d3a38a36f,4.0,363.96,90.99,363.96,0.006955498590060383,C
38b1d170-12ad-11ea-a001-000d3a38a36f,6.0,1245.64,207.60666666666668,1245.64,0.026180917101830525,A
3fe50c24-aac4-11e9-a2fc-000d3a38a36f,6.0,583.62,97.27,583.62,0.011745281085178147,B
bf50c3fc-ad5a-11e9-a2fc-000d3a38a36f,11.0,1386.69,126.06272727272727,1386.69,0.029256574121480715,A
80217efa-a3ba-11e9-a2fc-000d3a38a36f,2.0,184.37,92.185,184.37,0.0030394599926908176,D
bc9a4ac8-5b53-11ea-8876-000d3a38a36f,2.0,154.98,77.49,154.98,0.0023985981720065276,D
8ab3c094-d6eb-11e9-93bc-000d3a38a36f,3.0,599.9300000000001,199.9766666666667,599.9300000000001,0.012100927777772936,B
ca44b72e-b088-11e9-9757-000d3a38a36f,6.0,646.9200000000001,107.82000000000001,646.9200000000001,0.01312556530597827,B
21b9e10e-8b09-11ea-8ec0-000d3a38a36f,8.0,858.3100000000001,107.28875000000001,858.3100000000001,0.017735016829436994,B
b6087cce-0163-11ea-a5e8-000d3a38a36f,4.0,846.02,211.505,846.02,0.01746702799731008,B
17e631d6-1959-11ea-b6a2-000d3a38a36f,14.0,1877.71,134.12214285714285,1877.7099999999998,0.0399634802525593,A
2f729bde-aa3f-11e9-a2fc-000d3a38a36f,6.0,589.4,98.23333333333333,589.4,0.011871316516398125,B
2b6426be-f118-11e9-9346-000d3a38a36f,5.0,473.08000000000004,94.61600000000001,473.08000000000004,0.009334907976690862,C
9575ae4c-a42e-11e9-a2fc-000d3a38a36f,3.0,644.96,214.98666666666668,644.96,0.013082826647640697,B
05fb6fbe-13a4-11ea-a001-000d3a38a36f,5.0,613.89,122.77799999999999,613.89,0.012405331691238489,B
3c32d214-af6f-11e9-a2fc-000d3a38a36f,2.0,439.99,219.995,439.99,0.008613366035675443,C
e0e654c0-e287-11e9-957d-000d3a38a36f,5.0,455.46,91.092,455.46,0.008950696160411269,C
e80138d2-a570-11e9-a2fc-000d3a38a36f,2.0,401.46000000000004,200.73000000000002,401.46000000000004,0.007773202512335339,C
6e0bb640-5b43-11ea-a654-000d3a38a36f,4.0,629.95,157.4875,629.95,0.012755527024351444,B
83b603e6-ada2-11e9-a2fc-000d3a38a36f,4.0,358.13,89.5325,358.13,0.006828372886944038,C
5df23f70-df21-11e9-957d-000d3a38a36f,5.0,899.9300000000001,179.98600000000002,899.9300000000001,0.018642559155972554,A
2979dad2-150d-11eb-8ffc-000d3a38a36f,7.0,874.26,124.89428571428572,874.26,0.01808281356437794,B
168da0ba-f679-11e9-841e-000d3a38a36f,2.0,189.98,94.99,189.98,0.0031617884994631505,D
fb19c1c6-b134-11e9-9757-000d3a38a36f,3.0,368.95,122.98333333333333,368.95,0.007064307725317772,C
a85b2aec-1ee4-11ea-81ff-000d3a38a36f,3.0,819.4300000000001,273.1433333333334,819.4300000000001,0.01688722140282232,B
827af12e-1f05-11ea-81ff-000d3a38a36f,6.0,530.05,88.34166666666665,530.05,0.010577163775410967,C
980efd04-5bce-11ea-9abb-000d3a38a36f,2.0,399.46000000000004,199.73000000000002,399.46000000000004,0.007729591636480675,C
54652e64-a0eb-11e9-a2fc-000d3a38a36f,2.0,139.98,69.99,139.98,0.0020715166030965465,D
bdc6f62e-5bc8-11ea-9955-000d3a38a36f,5.0,730.04,146.00799999999998,730.04,0.01493803330649811,B
11fb8f1e-9e25-11e9-9897-000d3a38a36f,11.0,907.13,82.46636363636364,907.13,0.018799558309049343,A
6032d6c0-116a-11ea-8872-000d3a38a36f,5.0,470.86,94.172,470.86,0.009286499904492183,C
0f81f4d8-2522-11ea-bf27-000d3a38a36f,4.0,715.85,178.9625,715.85,0.014628614142309268,B
74df165e-38db-11ea-85d6-000d3a38a36f,3.0,357.39,119.13,357.39,0.006812236862877812,C
65781176-52f2-11ea-9ade-000d3a38a36f,2.0,354.2,177.1,354.2,0.006742677515889623,C
f7378230-a97f-11e9-a2fc-000d3a38a36f,11.0,887.74,80.70363636363636,887.74,0.018376750867638375,B
5516c1fa-aa64-11ea-b736-000d3a38a36f,2.0,227.85000000000002,113.92500000000001,227.85000000000002,0.003987560433771216,D
a757269c-5282-11ea-8850-000d3a38a36f,6.0,783.6700000000001,130.61166666666668,783.6700000000001,0.01610745894254093,B
5acd9892-ae27-11e9-a2fc-000d3a38a36f,4.0,331.78,82.945,331.78,0.006253799597558838,D
b79388ce-162e-11ea-aa74-000d3a38a36f,4.0,347.96000000000004,86.99000000000001,347.96000000000004,0.006606611583223072,C
7002d2ec-e232-11e9-957d-000d3a38a36f,3.0,367.7,122.56666666666666,367.7,0.007037050927908607,C
f59ba4ce-b028-11e9-9757-000d3a38a36f,5.0,971.8299999999999,194.36599999999999,971.8299999999999,0.02021037014294773,A
61ea41e8-a58f-11e9-a2fc-000d3a38a36f,5.0,828.91,165.78199999999998,828.9099999999999,0.017093936954373425,B
dd87b64e-2539-11ea-bf27-000d3a38a36f,3.0,420.70000000000005,140.23333333333335,420.70000000000005,0.008192739138057207,C
ce5f912e-6228-11ea-9d1a-000d3a38a36f,3.0,207.96999999999997,69.32333333333332,207.96999999999997,0.0035540683277758534,D
8f47fd6e-a6e4-11e9-a2fc-000d3a38a36f,3.0,399.90999999999997,133.3033333333333,399.90999999999997,0.0077394040835479724,C
3c391c48-f8bf-11e9-b138-000d3a38a36f,3.0,269.96999999999997,89.99,269.96999999999997,0.0049060054792704425,D
0215be54-2939-11ea-b87a-000d3a38a36f,6.0,971.9200000000001,161.98666666666668,971.9200000000001,0.02021233263236119,A
d0d4a440-15f1-11ea-aa74-000d3a38a36f,3.0,908.58,302.86,908.58,0.018831176194043977,A
5ffe4b62-31bc-11eb-860c-000d3a38a36f,6.0,1082.28,180.38,1082.28,0.022618780762021555,A
70df3f00-5430-11ea-b1db-000d3a38a36f,3.0,404.97,134.99,404.97,0.007849739599460273,C
d1fe6894-a582-11ea-bd63-000d3a38a36f,2.0,218.45,109.225,218.45,0.003782589317254294,D
2fd82712-aed9-11e9-a2fc-000d3a38a36f,4.0,1051.78,262.945,1051.78,0.02195371490523793,A
5db9d684-1ad7-11ea-98d5-000d3a38a36f,3.0,349.89,116.63,349.89,0.006648696078422821,C
0a658736-53e8-11ea-94d4-000d3a38a36f,2.0,231.98,115.99,231.98,0.004077616892411097,D
bc5fc2fe-b126-11e9-9757-000d3a38a36f,5.0,596.62,119.324,596.62,0.012028751778233465,B
79a1f6b8-a20c-11e9-a2fc-000d3a38a36f,2.0,162.98,81.49,162.98,0.0025730416754251844,D
48178b6e-b182-11e9-89fa-000d3a38a36f,4.0,575.4399999999999,143.85999999999999,575.4399999999999,0.01156691260293257,B
d83c6768-aab7-11e9-a2fc-000d3a38a36f,3.0,698.89,232.96333333333334,698.89,0.014258793915061714,B
3062d540-f800-11e9-b138-000d3a38a36f,2.0,254.98000000000002,127.49000000000001,254.98000000000002,0.004579141964739736,D
4d9aa7ca-a8ad-11e9-a2fc-000d3a38a36f,4.0,439.94,109.985,439.94,0.008612275763779076,C
abdb15de-5b1e-11eb-8dbd-000d3a38a36f,2.0,297.86,148.93,297.86,0.005514159143063734,D
97e2bce6-183d-11ea-9213-000d3a38a36f,9.0,780.31,86.7011111111111,780.31,0.01603419267110509,B
22d2758e-a463-11e9-a2fc-000d3a38a36f,5.0,709.6700000000001,141.93400000000003,709.6700000000001,0.014493856535918356,B
e2e844cc-7099-11ea-8021-000d3a38a36f,2.0,268.96,134.48,268.96,0.004883981986963838,D
e409cb50-9de0-11e9-9897-000d3a38a36f,3.0,440.78999999999996,146.92999999999998,440.78999999999996,0.008630810386017308,C
a61888aa-a339-11e9-a2fc-000d3a38a36f,8.0,1117.8,139.725,1117.8,0.02339330991720039,A
a1318eb4-f8a6-11e9-b138-000d3a38a36f,4.0,430.69,107.6725,430.69,0.008410575462951254,C
2cabb07e-1d7c-11ea-a490-000d3a38a36f,2.0,172.97,86.485,172.97,0.0027908780003192317,D
66624374-f279-11e9-9346-000d3a38a36f,5.0,791.9300000000001,158.38600000000002,791.9300000000001,0.01628757185982069,B
529d35ca-5bdc-11ea-9942-000d3a38a36f,2.0,219.95,109.975,219.95,0.0038152974741452925,D
6a56594c-f135-11e9-9346-000d3a38a36f,5.0,589.95,117.99000000000001,589.95,0.01188330950725816,B
a80e3c10-aa7b-11e9-a2fc-000d3a38a36f,14.0,3681.12,262.9371428571429,3681.1200000000003,0.07928762506508925,A
35b63ac2-b11b-11e9-9757-000d3a38a36f,11.0,2517.28,228.8436363636364,2517.28,0.05390958418774309,A
eccdf738-9e90-11e9-9897-000d3a38a36f,2.0,93.98,46.99,93.98,0.0010684664584392715,D
e1393d2c-259c-11ea-b1c8-000d3a38a36f,2.0,115.97999999999999,57.989999999999995,115.97999999999999,0.0015481860928405768,D
3932c74e-aecb-11e9-a2fc-000d3a38a36f,9.0,1070.11,118.9011111111111,1070.11,0.022353408582445923,A
c7a5c904-21d5-11ea-9618-000d3a38a36f,5.0,448.43000000000006,89.686,448.43000000000006,0.008797403931782126,C
00e58b24-5b4b-11ea-ac70-000d3a38a36f,2.0,209.98,104.99,209.98,0.003597897258009792,D
ead09ab0-ddd0-11e9-a848-000d3a38a36f,3.0,505.55999999999995,168.51999999999998,505.55999999999995,0.010043148600570605,C
e1abd4b6-28dc-11ea-b87a-000d3a38a36f,3.0,493.26,164.42,493.26,0.009774941714064421,C
63bd6c84-1196-11ea-846f-000d3a38a36f,4.0,251.84000000000003,62.96000000000001,251.84000000000003,0.004510672889647913,D
70f13a12-b141-11e9-9757-000d3a38a36f,5.0,650.8199999999999,130.164,650.8199999999999,0.01321060651389486,B
9f53c4be-ac42-11e9-a2fc-000d3a38a36f,3.0,225.43,75.14333333333333,225.43,0.003934791273987073,D
74bce486-6517-11ea-bac7-000d3a38a36f,3.0,232.46999999999997,77.49,232.46999999999997,0.004088301556995489,D
b1692d7c-a9ba-11e9-a2fc-000d3a38a36f,4.0,487.63,121.9075,487.63,0.009652177098533542,C
91f1d166-a8dd-11e9-a2fc-000d3a38a36f,5.0,680.09,136.018,680.09,0.013848851682027872,B
92f1f0c0-790a-11ea-b363-000d3a38a36f,4.0,790.4,197.6,790.4,0.01625420953979187,B
0174d3ce-9f0d-11e9-9897-000d3a38a36f,3.0,640.71,213.57000000000002,640.71,0.012990153536449537,B
2f517378-262c-11ea-8e1c-000d3a38a36f,2.0,243.95999999999998,121.97999999999999,243.95999999999998,0.004338846038780535,D
b458b43a-2197-11ea-9618-000d3a38a36f,7.0,1308.64,186.94857142857146,1308.64,0.027554659691252446,A
